49,5.439919,3.462632,38.853699,0.651133,0.005843,0.057218,0.298722,,0.057218,5.7E-05,
50,5.550938,3.364421,38.847641,0.761664,0.005864,0.057224,0.29874,,0.057224,6.3E-05,
51,5.661957,3.487953,38.873024,0.65671,0.005854,0.057271,0.298726,,0.057271,0.00011,
52,5.772976,3.505733,38.858948,0.6951,0.005859,0.057237,0.298714,,0.057237,7.6E-05,
53,5.883994,3.482297,38.853718,0.681584,0.005852,0.057231,0.29871,,0.057231,7E-05,
54,5.995013,3.517457,39.048386,0.631597,0.005963,0.057223,0.298708,,0.057223,6.2E-05,
55,6.106032,3.489408,38.86319,0.679231,0.005858,0.05724,0.298689,,0.05724,7.9E-05,
56,6.217051,3.419105,38.861546,0.693175,0.005851,0.057247,0.298711,,0.057247,8.6E-05,
57,6.32807,3.42191,38.847652,0.670775,0.005849,0.057218,0.298706,,0.057218,5.7E-05,
58,6.439088,3.477186,38.848335,0.72477,0.005861,0.057252,0.298711,,0.057252,9.1E-05,
59,6.550107,3.561225,38.861206,0.628214,0.005848,0.057223,0.298727,,0.057223,6.2E-05,
60,6.661126,3.546756,38.855656,0.657296,0.005855,0.057218,0.29873,,0.057218,5.7E-05,
61,6.772145,3.465396,38.863628,0.691031,0.005863,0.057228,0.298732,,0.057228,6.7E-05,
62,6.883163,3.41054,38.856586,0.643887,0.00585,0.057196,0.298736,,0.057196,3.5E-05,
63,6.994182,3.468733,38.853821,0.686597,0.005862,0.057231,0.298737,,0.057231,7E-05,
64,7.105201,3.448728,38.8535,0.668315,0.005859,0.05721,0.298725,,0.05721,4.9E-05,
65,7.21622,3.407279,38.853756,0.685863,0.005863,0.057195,0.298736,,0.057195,3.4E-05,
66,7.327238,3.455341,38.863247,0.659273,0.005867,0.0572,0.298731,,0.0572,3.9E-05,
67,7.438257,3.450959,38.862553,0.699898,0.005858,0.057211,0.298723,,0.057211,5E-05,
68,7.549276,3.416666,38.850925,0.713695,0.005859,0.057237,0.298719,,0.057237,7.6E-05,
69,7.660295,3.428706,38.862988,0.688744,0.005838,0.057229,0.298742,,0.057229,6.8E-05,
70,7.771313,3.457013,38.857975,0.706758,0.005853,0.057232,0.298734,,0.057232,7.1E-05,
71,7.882332,3.442988,38.8587,0.686486,0.005856,0.057249,0.298711,,0.057249,8.8E-05,
72,7.993351,3.517096,38.860371,0.683297,0.005857,0.057253,0.298705,,0.057253,9.2E-05,
73,8.10437,3.392116,38.878181,0.698664,0.005856,0.057221,0.298709,,0.057221,6E-05,
74,8.215389,3.418458,38.862682,0.685544,0.005857,0.057222,0.298716,,0.057222,6.1E-05,
75,8.326407,3.477405,38.865883,0.685981,0.005853,0.057256,0.298731,,0.057256,9.5E-05,
76,8.437426,3.452222,38.848946,0.698962,0.005848,0.057198,0.298726,,0.057198,3.7E-05,
77,8.548445,3.44774,39.043934,0.660614,0.005956,0.057243,0.298732,,0.057243,8.2E-05,
78,8.659464,3.459028,38.863827,0.696974,0.005861,0.057278,0.298707,,0.057278,0.000117,
79,8.770482,3.37274,38.855453,0.702536,0.005849,0.057224,0.298696,,0.057224,6.3E-05,
80,8.881501,3.517477,38.853912,0.636851,0.005855,0.057225,0.29872,,0.057225,6.4E-05,
81,8.99252,3.478958,38.856174,0.695827,0.005854,0.057244,0.298717,,0.057244,8.3E-05,
82,9.103539,3.431818,38.865223,0.696158,0.005862,0.057234,0.298693,,0.057234,7.3E-05,
83,9.214557,3.467749,38.856747,0.724081,0.00585,0.05723,0.298703,,0.05723,6.9E-05,
84,9.325576,3.544042,38.849525,0.665681,0.005849,0.057213,0.298694,,0.057213,5.2E-05,
85,9.436595,3.414175,38.852459,0.692683,0.005863,0.057239,0.298714,,0.057239,7.8E-05,
86,9.547614,3.462567,38.851196,0.695001,0.005855,0.057231,0.29873,,0.057231,7E-05,
87,9.658632,3.456477,38.841335,0.726757,0.005852,0.057261,0.298725,,0.057261,0.0001,
88,9.769651,3.404659,38.85704,0.733916,0.005853,0.057235,0.298697,,0.057235,7.4E-05,
89,9.88067,3.409396,38.83923,0.753212,0.005845,0.057267,0.298692,,0.057267,0.000106,
90,9.991689,3.445609,38.84808,0.698568,0.005862,0.057225,0.2987,,0.057225,6.4E-05,
