Time,Goal_Desp,SPA_Pressure_calculated,YM,P1_Position_X,P1_Position_Y,P1_Position_Z,P2_Position_X,P2_Position_Y,P2_Position_Z
7.7940000000009375,3.384003999999149,35.47460638898455,12999.999999999938,-0.0035928567291662605,23.21491663349705,0.03323768627655016,0.007890491670486555,11.52401543039089,9.649250527541405
7.795000000000938,3.382469999999149,35.4587801308017,12999.999999999945,-0.003556423940458464,23.2134570847506,0.033201801857420554,0.007907586094717423,11.523338946275839,9.649390616768578
7.796000000000938,3.3809359999991493,35.44295358244096,12999.99999999995,-0.003520021556594477,23.211997537624203,0.0331659418836695,0.007924664367874423,11.522662445411992,9.649530731790996
7.7970000000009385,3.3794019999991494,35.427126744002436,12999.999999999956,-0.003483649581446424,23.2105379921171,0.03313010634823216,0.007941726482733114,11.521985927804472,9.649670872603858
7.798000000000939,3.3778679999991494,35.41129961564473,12999.999999999962,-0.003447308018832973,23.209078448234983,0.03309429524409485,0.007958772432090422,11.521309393461433,9.649811039201513
7.799000000000939,3.3763339999991495,35.395472197318,12999.999999999965,-0.0034109968727168427,23.20761890597898,0.03305850856420939,0.007975802208755933,11.520632842389798,9.649951231579017
7.8000000000009395,3.3747999999991496,35.379644488964296,12999.999999999969,-0.0033747161469621645,23.206159365343442,0.03302274630149299,0.007992815805527242,11.519956274592975,9.650091449732244
7.80100000000094,3.3732659999991497,35.36381649093942,12999.999999999973,-0.0033384658453612936,23.204699826337496,0.0329870084489185,0.008009813215240857,11.51927969007992,9.65023169365497
7.80200000000094,3.3717319999991497,35.34798820287492,12999.999999999976,-0.0033022459718719532,23.203240288951818,0.03295129499942073,0.008026794430687045,11.518603088853531,9.650371963343646
7.8030000000009405,3.37019799999915,35.33215962530348,12999.999999999978,-0.0032660565302450872,23.2017807531985,0.03291560594596066,0.008043759444678611,11.51792647092366,9.650512258791608
7.804000000000941,3.36866399999915,35.31633075783246,12999.99999999998,-0.003229897524429093,23.200321219070517,0.032879941281460046,0.008060708250051396,11.517249836294418,9.650652579995077
7.805000000000941,3.36712999999915,35.30050160073412,12999.999999999982,-0.003193768958204557,23.19886168656875,0.03284430099887725,0.008077640839636302,11.516573184971156,9.650792926948832
7.8060000000009415,3.36559599999915,35.28467215411113,12999.999999999984,-0.0031576708354006944,23.197402155698708,0.03280868509113166,0.008094557206242026,11.515896516962064,9.650933299647262
7.807000000000942,3.36406199999915,35.26884241781031,12999.999999999985,-0.003121603159887132,23.195942626456308,0.0327730935511546,0.008111457342746542,11.515219832271804,9.651073698085995
7.808000000000942,3.36252799999915,35.2530123919992,12999.999999999987,-0.003085565935467327,23.194483098841605,0.03273752637185845,0.008128341241995463,11.514543130905702,9.651214122259962
7.8090000000009425,3.3609939999991503,35.23718207678738,12999.999999999989,-0.0030495591659364663,23.19302357285922,0.03270198354620002,0.008145208896819744,11.513866412871508,9.65135457216365
7.810000000000943,3.3594599999991503,35.22135147220092,12999.99999999999,-0.0030135828551201005,23.19156404851273,0.03266646506706816,0.008162060300078766,11.513189678177042,9.65149504779168
7.811000000000943,3.3579259999991504,35.20552057807486,12999.999999999993,-0.002977637006844558,23.190104525793807,0.032630970927396585,0.008178895444696188,11.512512926824815,9.651635549140156
7.8120000000009435,3.3563919999991505,35.189689394809974,12999.999999999995,-0.0029417216248381894,23.18864500471049,0.032595501120099124,0.0081957143234907,11.51183615882305,9.651776076202914
7.813000000000944,3.3548579999991506,35.17385792219275,12999.999999999995,-0.002905836712940979,23.187185485260734,0.03256005563809927,0.008212516929337776,11.511159374177591,9.651916628975368
7.814000000000944,3.3533239999991507,35.15802616031257,12999.999999999995,-0.002869982274915861,23.185725967442433,0.03252463447430787,0.008229303255136156,11.5104825728931,9.652057207452689
7.8150000000009445,3.3517899999991507,35.14219410942276,12999.999999999995,-0.002834158314544477,23.184266451264186,0.03248923762161521,0.008246073293753486,11.509805754978684,9.652197811628776
7.816000000000945,3.350255999999151,35.126361769219486,12999.999999999995,-0.0027983648356144086,23.182806936717995,0.032453865072932686,0.008262827038078291,11.509128920437696,9.652338441499719
7.817000000000945,3.348721999999151,35.11052914009201,12999.999999999995,-0.0027626018418620557,23.18134742381026,0.03241851682116009,0.008279564481014356,11.508452069277697,9.652479097059542
7.8180000000009455,3.347187999999151,35.09469622181296,12999.999999999995,-0.002726869337083937,23.179887912536373,0.03238319285921293,0.008296285615466137,11.507775201503177,9.652619778303889
7.819000000000946,3.345653999999151,35.07886301468871,12999.999999999995,-0.002691167324971766,23.17842840290283,0.0323478931799836,0.008312990434346912,11.507098317122203,9.652760485226763
7.820000000000946,3.344119999999151,35.06302951864891,12999.999999999995,-0.0026554958093353287,23.17696889491146,0.03231261777633526,0.008329678930587614,11.506421416141977,9.652901217823015
7.8210000000009465,3.342585999999151,35.0471957336205,12999.999999999995,-0.002619854793907417,23.175509388556318,0.03227736664117742,0.008346351097079596,11.505744498565857,9.653041976088353
7.822000000000947,3.3410519999991513,35.031361659858916,12999.999999999995,-0.002584244282354653,23.174049883841196,0.03224213976742135,0.008363006926772387,11.505067564400504,9.653182760017078
7.823000000000947,3.3395179999991513,35.015527297316495,12999.999999999995,-0.002548664278456514,23.172590380767247,0.032206937147934045,0.008379646412556674,11.50439061365267,9.653323569604044
7.8240000000009475,3.3379839999991514,34.999692645996355,12999.999999999995,-0.0025131147859176473,23.171130879332637,0.03217175877558365,0.008396269547379931,11.503713646327492,9.653464404844406
7.825000000000948,3.3364499999991515,34.9838577061154,12999.999999999995,-0.0024775958084378713,23.169671379543423,0.032136604643276334,0.008412876324198681,11.503036662433036,9.65360526573225
7.826000000000948,3.3349159999991516,34.968022477579886,12999.999999999995,-0.0024421073497814527,23.168211881399053,0.03210147474386793,0.008429466735967006,11.502359661975467,9.653746152262629
7.8270000000009485,3.3333819999991516,34.9521869604113,12999.999999999995,-0.002406649413568218,23.16675238489609,0.032066369070225365,0.008446040775647645,11.50168264495891,9.653887064430844
7.828000000000949,3.3318479999991517,34.93635115475826,12999.999999999995,-0.002371222003555773,23.165292890036238,0.032031287615240045,0.008462598436171975,11.501005611389466,9.654028002231495
7.829000000000949,3.330313999999152,34.92051506066384,12999.999999999995,-0.0023358251233919214,23.163833396822348,0.03199623037177435,0.00847913971048414,11.500328561274387,9.654168965659096
7.8300000000009495,3.328779999999152,34.90467867812284,12999.999999999995,-0.002300458776791414,23.162373905254377,0.031961197332691094,0.008495664591575747,11.499651494619716,9.65430995470856
7.83100000000095,3.327245999999152,34.8888420072485,12999.999999999995,-0.002265122967435196,23.160914415334485,0.031926188490843055,0.008512173072433848,11.498974411432012,9.65445096937448
7.83200000000095,3.325711999999152,34.87300504795624,12999.999999999995,-0.002229817698960135,23.1594549270583,0.03189120383908978,0.00852866514602596,11.498297311715403,9.654592009652239
7.8330000000009505,3.324177999999152,34.85716780060131,12999.999999999995,-0.0021945429750360734,23.15799544043609,0.031856243370308124,0.008545140805350127,11.497620195479506,9.654733075535285
7.834000000000951,3.322643999999152,34.84133026478705,12999.999999999995,-0.002159298799338072,23.156535955457667,0.0318213070773401,0.008561600043377304,11.49694306272683,9.654874167019974
7.835000000000951,3.3211099999991522,34.82549244098577,12999.999999999995,-0.002124085175491286,23.155076472130723,0.03178639495303137,0.008578042853119694,11.49626591346527,9.655015284099875
7.8360000000009515,3.3195759999991523,34.80965432897242,12999.999999999995,-0.002088902107143742,23.153616990452672,0.03175150699025153,0.008594469227553081,11.495588747700303,9.655156426770318
7.837000000000952,3.3180419999991524,34.793815928944774,12999.999999999995,-0.002053749597958343,23.152157510426225,0.03171664318182532,0.008610879159708318,11.494911565438567,9.65529759502569
7.838000000000952,3.3165079999991525,34.777977240870875,12999.999999999995,-0.002018627651539595,23.150698032050848,0.03168180352062183,0.008627272642605766,11.49423436668582,9.655438788860883
7.8390000000009525,3.3149739999991525,34.76213826485389,12999.999999999995,-0.001983536271547348,23.14923855532807,0.03164698799944193,0.008643649669268005,11.493557151448393,9.655580008270448
7.840000000000953,3.3134399999991526,34.74629900093411,12999.999999999995,-0.0019484754615632927,23.14777908025909,0.031612196611148446,0.008660010232702686,11.49287991973269,9.65572125324906
7.841000000000953,3.3119059999991527,34.730459449088436,12999.999999999995,-0.001913445225215915,23.146319606841445,0.03157742934856306,0.008676354325941549,11.492202671543483,9.655862523791825
7.8420000000009535,3.3103719999991528,34.71461960954321,12999.999999999995,-0.00187844556609984,23.144860135081025,0.03154268620451689,0.008692681942016167,11.491525406888758,9.656003819892675
7.843000000000954,3.308837999999153,34.698779482097876,12999.999999999995,-0.0018434764878616505,23.143400664972404,0.03150796717186782,0.008708993073964721,11.49084812577258,9.656145141547174
7.844000000000954,3.307303999999153,34.682939067083105,12999.999999999995,-0.0018085379940269708,23.141941196522367,0.031473272243387584,0.00872528771483888,11.490170828202961,9.656286488749066
7.8450000000009545,3.305769999999153,34.66709836431487,12999.999999999995,-0.0017736300882616463,23.140481729727853,0.03143860141195365,0.008741565857720235,11.489493514185035,9.656427861493615
7.846000000000955,3.304235999999153,34.651257373997346,12999.999999999995,-0.0017387527740710396,23.139022264591524,0.03140395467037255,0.008757827495641635,11.488816183725346,9.656569259775136
7.847000000000955,3.302701999999153,34.6354160961048,12999.999999999995,-0.0017039060550727014,23.13756280111339,0.03136933201145481,0.008774072621659468,11.488138836829842,9.656710683588406
7.8480000000009555,3.3011679999991532,34.61957453059001,12999.999999999995,-0.0016690899348628663,23.13610333928812,0.03133473342801729,0.008790301228852548,11.487461473502037,9.656852132928778
7.849000000000956,3.2996339999991533,34.60373267788577,12999.999999999995,-0.0016343044168977139,23.13464387912954,0.03130015891289445,0.008806513310292863,11.486784093752961,9.65699360778911
7.850000000000956,3.2980999999991534,34.5878905374966,12999.999999999995,-0.0015995495048612973,23.133184420626197,0.031265608458855676,0.008822708859018757,11.486106697584985,9.657135108165834
7.8510000000009565,3.2965659999991535,34.57204810984941,12999.999999999995,-0.0015648252022369968,23.131724963781384,0.031231082058723603,0.008838887868200473,11.485429285003919,9.657276634052906
7.852000000000957,3.2950319999991535,34.556205395028414,12999.999999999995,-0.0015301315125322845,23.130265508603394,0.031196579705300875,0.00885505033088102,11.484751856019368,9.657418185444062
7.853000000000957,3.2934979999991536,34.54036239279271,12999.999999999995,-0.0014954684393801432,23.128806055085512,0.03116210139137854,0.008871196240160029,11.484074410635152,9.657559762334985
7.8540000000009575,3.2919639999991537,34.52451910344358,12999.999999999995,-0.0014608359862381959,23.127346603230848,0.031127647109757628,0.0088873255891882,11.48339694885746,9.65770136471976
